Country.Name,Country.Code,Year,GNI.caput
Norway,NOR,1987,20830
Pakistan,PAK,1987,390
Panama,PAN,1987,2680
Paraguay,PRY,1987,NA
Peru,PER,1987,990
Philippines,PHL,1987,600
Poland,POL,1987,NA
Portugal,PRT,1987,4160
Romania,ROM,1987,NA
Rwanda,RWA,1987,320
Senegal,SEN,1987,640
Serbia,SRB,1987,NA
Sierra Leone,SLE,1987,190
Slovak Republic,SVK,1987,NA
Slovenia,SVN,1987,NA
Sri Lanka,LKA,1987,440
South Africa,ZAF,1987,2670
Sudan,SDN,1987,800
Suriname,SUR,1987,2300
Swaziland,SWZ,1987,NA
Sweden,SWE,1987,19360
Tajikistan,TJK,1987,NA
Tanzania,TZA,1987,NA
Thailand,THA,1987,950
Togo,TGO,1987,310
Tunisia,TUN,1987,1270
Turkmenistan,TKM,1987,NA
Uganda,UGA,1987,310
Ukraine,UKR,1987,NA
United Arab Emirates,ARE,1987,NA
Uruguay,URY,1987,2210
Uzbekistan,UZB,1987,NA
"Venezuela, RB",VEN,1987,3180
Vietnam,VNM,1987,NA
"Yemen, Rep.",YEM,1987,NA
Zambia,ZMB,1987,270
Zimbabwe,ZWE,1987,700
Argentina,ARG,1988,3910
Australia,AUS,1988,14130
Brazil,BRA,1988,2250
China,CHN,1988,330
France,FRA,1988,18550
Germany,DEU,1988,18640
India,IND,1988,400
Indonesia,IDN,1988,540
Italy,ITA,1988,15910
Japan,JPN,1988,24470
"Korea, Rep.",KOR,1988,4590
Mexico,MEX,1988,1990
Netherlands,NLD,1988,18410
Russian Federation,RUS,1988,NA
Saudi Arabia,SAU,1988,7470
Spain,ESP,1988,9430
Switzerland,CHE,1988,33620
Turkey,TUR,1988,1860
United Kingdom,GBR,1988,14990
United States,USA,1988,23580
Afghanistan,AFG,1988,NA
Algeria,DZA,1988,2720
Albania,ALB,1988,760
Angola,AGO,1988,810
Armenia,ARM,1988,NA
Austria,AUT,1988,18010
Azerbaijan,AZE,1988,NA
Bangladesh,BGD,1988,280
Belarus,BLR,1988,NA
Belgium,BEL,1988,17060
Belize,BLZ,1988,1820
Benin,BEN,1988,360
Bolivia,BOL,1988,720
Bosnia and Herzegovina,BIH,1988,NA
Botswana,BWA,1988,1830
Bulgaria,BGR,1988,3140
Burkina Faso,BFA,1988,330
Cambodia,KHM,1988,NA
Cameroon,CMR,1988,1100
Canada,CAN,1988,18430
Central African Republic,CAF,1988,470
Chad,TCD,1988,270
Chile,CHL,1988,1820
Colombia,COL,1988,1300
"Congo, Rep.",COG,1988,920
Costa Rica,CRI,1988,2210
Cote d'Ivoire,CIV,1988,890
Croatia,HRV,1988,NA
Cuba,CUB,1988,2780
Cyprus,CYP,1988,8090
Czech Republic,CZE,1988,NA
Denmark,DNK,1988,22300
Dominican Republic,DOM,1988,910
Ecuador,ECU,1988,1540
"Egypt, Arab Rep.",EGY,1988,790
El Salvador,SLV,1988,850
Estonia,EST,1988,NA
Ethiopia,ETH,1988,270
Finland,FIN,1988,21540
"Gambia, The",GMB,1988,310
Gabon,GAB,1988,4160
Georgia,GEO,1988,NA
Ghana,GHA,1988,440
Greece,GRC,1988,7580
Guatemala,GTM,1988,990
Guinea,GIN,1988,430
Guinea-Bissau,GNB,1988,180
Guyana,GUY,1988,480
Haiti,HTI,1988,NA
Honduras,HND,1988,960
Hungary,HUN,1988,NA
Iceland,ISL,1988,23350
Jamaica,JAM,1988,1500
Jordan,JOR,1988,2340
Kazakhstan,KAZ,1988,NA
Kenya,KEN,1988,410
Kyrgyz Republic,KGZ,1988,NA
Lao PDR,LAO,1988,250
Latvia,LVA,1988,NA
Lebanon,LBN,1988,NA
Lesotho,LSO,1988,500
Liberia,LBR,1988,390
Libya,LBY,1988,NA
Lithuania,LTU,1988,NA
Luxembourg,LUX,1988,21840
"Macedonia, FYR",MKD,1988,NA
Malawi,MWI,1988,160
Malaysia,MYS,1988,2130
Mali,MLI,1988,270
Malta,MLT,1988,6260
Mauritania,MRT,1988,490
Moldova,MDA,1988,NA
Mongolia,MNG,1988,1690
Montenegro,MNE,1988,NA
Morocco,MAR,1988,1030
Mozambique,MOZ,1988,220
Myanmar,MMR,1988,NA
Namibia,NAM,1988,1730
Nepal,NPL,1988,210
New Zealand,NZL,1988,12550
Nicaragua,NIC,1988,680
Niger,NER,1988,340
Nigeria,NGA,1988,280
Norway,NOR,1988,23970
Pakistan,PAK,1988,420
Panama,PAN,1988,2240
Paraguay,PRY,1988,NA
Peru,PER,1988,860
Philippines,PHL,1988,660
Poland,POL,1988,NA
Portugal,PRT,1988,5640
Romania,ROM,1988,NA
Rwanda,RWA,1988,350
Senegal,SEN,1988,730
Serbia,SRB,1988,NA
Sierra Leone,SLE,1988,190
Slovak Republic,SVK,1988,NA
Slovenia,SVN,1988,NA
Sri Lanka,LKA,1988,460
South Africa,ZAF,1988,3290
Sudan,SDN,1988,790
Suriname,SUR,1988,2880
Swaziland,SWZ,1988,NA
Sweden,SWE,1988,24190
Tajikistan,TJK,1988,NA
Tanzania,TZA,1988,NA
Thailand,THA,1988,1160
Togo,TGO,1988,390
Tunisia,TUN,1988,1340
Turkmenistan,TKM,1988,NA
Uganda,UGA,1988,390
Ukraine,UKR,1988,NA
United Arab Emirates,ARE,1988,NA
Uruguay,URY,1988,2600
Uzbekistan,UZB,1988,NA
"Venezuela, RB",VEN,1988,3250
Vietnam,VNM,1988,NA
"Yemen, Rep.",YEM,1988,NA
Zambia,ZMB,1988,340
Zimbabwe,ZWE,1988,810
Argentina,ARG,1989,2910
Australia,AUS,1989,15600
Brazil,BRA,1989,2750
China,CHN,1989,320
France,FRA,1989,19540
Germany,DEU,1989,19780
India,IND,1989,400
Indonesia,IDN,1989,560
Italy,ITA,1989,17240
Japan,JPN,1989,26640
"Korea, Rep.",KOR,1989,5440
Mexico,MEX,1989,2290
Netherlands,NLD,1989,19360
Russian Federation,RUS,1989,NA
Saudi Arabia,SAU,1989,7010
Spain,ESP,1989,10720
Switzerland,CHE,1989,35220
Turkey,TUR,1989,1920
United Kingdom,GBR,1989,16100
United States,USA,1989,23860
Afghanistan,AFG,1989,NA
Algeria,DZA,1989,2510
Albania,ALB,1989,790
Angola,AGO,1989,560
Armenia,ARM,1989,NA
Austria,AUT,1989,19230
Azerbaijan,AZE,1989,NA
Bangladesh,BGD,1989,290
Belarus,BLR,1989,NA
Belgium,BEL,1989,18090
Belize,BLZ,1989,2020
Benin,BEN,1989,340
Bolivia,BOL,1989,730
Bosnia and Herzegovina,BIH,1989,NA
Botswana,BWA,1989,2150
Bulgaria,BGR,1989,2850
Burkina Faso,BFA,1989,330
Cambodia,KHM,1989,NA
Cameroon,CMR,1989,1040
Canada,CAN,1989,19660
Central African Republic,CAF,1989,470
Chad,TCD,1989,270
Chile,CHL,1989,2090
Colombia,COL,1989,1250
"Congo, Rep.",COG,1989,930
Costa Rica,CRI,1989,2230
Cote d'Ivoire,CIV,1989,810
Croatia,HRV,1989,NA
Cuba,CUB,1989,2750
Cyprus,CYP,1989,8770
Czech Republic,CZE,1989,NA
Denmark,DNK,1989,23240
Dominican Republic,DOM,1989,900
Ecuador,ECU,1989,1400
"Egypt, Arab Rep.",EGY,1989,780
El Salvador,SLV,1989,850
Estonia,EST,1989,NA
Ethiopia,ETH,1989,250
Finland,FIN,1989,24110
"Gambia, The",GMB,1989,310
Gabon,GAB,1989,4590
Georgia,GEO,1989,NA
Ghana,GHA,1989,410
Greece,GRC,1989,8300
Guatemala,GTM,1989,990
Guinea,GIN,1989,420
Guinea-Bissau,GNB,1989,200
Guyana,GUY,1989,370
Haiti,HTI,1989,NA
Honduras,HND,1989,870
Hungary,HUN,1989,NA
Iceland,ISL,1989,24080
Jamaica,JAM,1989,1710
Jordan,JOR,1989,1690
Kazakhstan,KAZ,1989,NA
Kenya,KEN,1989,400
Kyrgyz Republic,KGZ,1989,NA
Lao PDR,LAO,1989,210
Latvia,LVA,1989,NA
Lebanon,LBN,1989,NA
Lesotho,LSO,1989,520
Liberia,LBR,1989,280
Libya,LBY,1989,NA
Lithuania,LTU,1989,NA
Luxembourg,LUX,1989,24100
"Macedonia, FYR",MKD,1989,NA
Malawi,MWI,1989,160
Malaysia,MYS,1989,2240
Mali,MLI,1989,NA
Malta,MLT,1989,6910
Mauritania,MRT,1989,510
Moldova,MDA,1989,NA
Mongolia,MNG,1989,1590
Montenegro,MNE,1989,NA
Morocco,MAR,1989,1060
Mozambique,MOZ,1989,180
Myanmar,MMR,1989,NA
Namibia,NAM,1989,1890
Nepal,NPL,1989,220
New Zealand,NZL,1989,13570
Nicaragua,NIC,1989,370
Niger,NER,1989,330
Nigeria,NGA,1989,270
Norway,NOR,1989,25080
Pakistan,PAK,1989,410
Panama,PAN,1989,2080
Paraguay,PRY,1989,NA
Peru,PER,1989,840
Philippines,PHL,1989,700
Poland,POL,1989,NA
Portugal,PRT,1989,6320
Romania,ROM,1989,1810
Rwanda,RWA,1989,350
Senegal,SEN,1989,730
Serbia,SRB,1989,NA
Sierra Leone,SLE,1989,220
Slovak Republic,SVK,1989,NA
Slovenia,SVN,1989,NA
Sri Lanka,LKA,1989,450
South Africa,ZAF,1989,3580
Sudan,SDN,1989,720
Suriname,SUR,1989,2270
Swaziland,SWZ,1989,NA
Sweden,SWE,1989,26090
Tajikistan,TJK,1989,NA
Tanzania,TZA,1989,NA
Thailand,THA,1989,1320
Togo,TGO,1989,400
Tunisia,TUN,1989,1310
Turkmenistan,TKM,1989,NA
Uganda,UGA,1989,400
Ukraine,UKR,1989,1620
United Arab Emirates,ARE,1989,NA
Uruguay,URY,1989,2730
Uzbekistan,UZB,1989,NA
"Venezuela, RB",VEN,1989,2450
Vietnam,VNM,1989,220
"Yemen, Rep.",YEM,1989,NA
Zambia,ZMB,1989,410
Zimbabwe,ZWE,1989,840
Argentina,ARG,1990,3180
Australia,AUS,1990,17340
Brazil,BRA,1990,2720
China,CHN,1990,330
France,FRA,1990,20700
Germany,DEU,1990,21330
India,IND,1990,390
Indonesia,IDN,1990,620
Italy,ITA,1990,18610
Japan,JPN,1990,27560
"Korea, Rep.",KOR,1990,6480
Mexico,MEX,1990,2740
Netherlands,NLD,1990,20140
Russian Federation,RUS,1990,NA
Saudi Arabia,SAU,1990,7300
Spain,ESP,1990,12220
Switzerland,CHE,1990,36900
Turkey,TUR,1990,2300
United Kingdom,GBR,1990,17160
United States,USA,1990,24150
Afghanistan,AFG,1990,NA
Algeria,DZA,1990,2330
Albania,ALB,1990,680
Angola,AGO,1990,590
Armenia,ARM,1990,NA
Austria,AUT,1990,20560
Azerbaijan,AZE,1990,NA
Bangladesh,BGD,1990,300
Belarus,BLR,1990,NA
Belgium,BEL,1990,19370
Belize,BLZ,1990,2230
Benin,BEN,1990,360
Bolivia,BOL,1990,730
Bosnia and Herzegovina,BIH,1990,NA
Botswana,BWA,1990,2530
Bulgaria,BGR,1990,2260
Burkina Faso,BFA,1990,330
Cambodia,KHM,1990,NA
Cameroon,CMR,1990,920
Canada,CAN,1990,20430
Central African Republic,CAF,1990,460
Chad,TCD,1990,270
Chile,CHL,1990,2240
Colombia,COL,1990,1250
"Congo, Rep.",COG,1990,920
Costa Rica,CRI,1990,2340
Cote d'Ivoire,CIV,1990,760
Croatia,HRV,1990,NA
Cuba,CUB,1990,2650
Cyprus,CYP,1990,9510
Czech Republic,CZE,1990,NA
Denmark,DNK,1990,24530
Dominican Republic,DOM,1990,860
Ecuador,ECU,1990,1390
"Egypt, Arab Rep.",EGY,1990,750
El Salvador,SLV,1990,890
Estonia,EST,1990,NA
Ethiopia,ETH,1990,260
Finland,FIN,1990,26000
"Gambia, The",GMB,1990,320
Gabon,GAB,1990,4830
Georgia,GEO,1990,NA
Ghana,GHA,1990,400
Greece,GRC,1990,9000
Guatemala,GTM,1990,950
Guinea,GIN,1990,430
Guinea-Bissau,GNB,1990,210
Guyana,GUY,1990,390
Haiti,HTI,1990,NA
Honduras,HND,1990,690
Hungary,HUN,1990,NA
Iceland,ISL,1990,24680
Jamaica,JAM,1990,1790
Jordan,JOR,1990,1430
Kazakhstan,KAZ,1990,NA
Kenya,KEN,1990,380
Kyrgyz Republic,KGZ,1990,NA
Lao PDR,LAO,1990,190
Latvia,LVA,1990,NA
Lebanon,LBN,1990,1360
Lesotho,LSO,1990,550
Liberia,LBR,1990,NA
Libya,LBY,1990,NA
Lithuania,LTU,1990,NA
Luxembourg,LUX,1990,26450
"Macedonia, FYR",MKD,1990,NA
Malawi,MWI,1990,180
Malaysia,MYS,1990,2370
Mali,MLI,1990,290
Malta,MLT,1990,7600
Mauritania,MRT,1990,490
Moldova,MDA,1990,NA
Mongolia,MNG,1990,1430
Montenegro,MNE,1990,NA
Morocco,MAR,1990,1110
Mozambique,MOZ,1990,170
Myanmar,MMR,1990,NA
Namibia,NAM,1990,2020
Nepal,NPL,1990,220
New Zealand,NZL,1990,13640
Nicaragua,NIC,1990,310
Niger,NER,1990,310
Nigeria,NGA,1990,290
Norway,NOR,1990,26510
Pakistan,PAK,1990,410
Panama,PAN,1990,2140
Paraguay,PRY,1990,NA
Peru,PER,1990,880
Philippines,PHL,1990,720
Poland,POL,1990,NA
Portugal,PRT,1990,7140
Romania,ROM,1990,1710
Rwanda,RWA,1990,350
Senegal,SEN,1990,710
Serbia,SRB,1990,NA
Sierra Leone,SLE,1990,200
Slovak Republic,SVK,1990,NA
Slovenia,SVN,1990,NA
Sri Lanka,LKA,1990,470
South Africa,ZAF,1990,3390
Sudan,SDN,1990,530
Suriname,SUR,1990,1430
Swaziland,SWZ,1990,1230
Sweden,SWE,1990,27760
Tajikistan,TJK,1990,NA
Tanzania,TZA,1990,200
Thailand,THA,1990,1490
Togo,TGO,1990,400
Tunisia,TUN,1990,1430
Turkmenistan,TKM,1990,NA
Uganda,UGA,1990,320
Ukraine,UKR,1990,1610
United Arab Emirates,ARE,1990,NA
Uruguay,URY,1990,2840
Uzbekistan,UZB,1990,NA
"Venezuela, RB",VEN,1990,2570
Vietnam,VNM,1990,130
"Yemen, Rep.",YEM,1990,NA
Zambia,ZMB,1990,450
Zimbabwe,ZWE,1990,860
Argentina,ARG,1991,3960
Australia,AUS,1991,18220
Brazil,BRA,1991,2880
China,CHN,1991,350
France,FRA,1991,21550
Germany,DEU,1991,22910
India,IND,1991,350
Indonesia,IDN,1991,620
Italy,ITA,1991,20310
Japan,JPN,1991,28290
"Korea, Rep.",KOR,1991,7550
Mexico,MEX,1991,3180
Netherlands,NLD,1991,21090
Russian Federation,RUS,1991,3420
Saudi Arabia,SAU,1991,8090
Spain,ESP,1991,13720
Switzerland,CHE,1991,37510
Turkey,TUR,1991,2590
United Kingdom,GBR,1991,17920
United States,USA,1991,24370
Afghanistan,AFG,1991,NA
Algeria,DZA,1991,1960
Albania,ALB,1991,420
Angola,AGO,1991,890
Armenia,ARM,1991,NA
Austria,AUT,1991,21730
Azerbaijan,AZE,1991,NA
Bangladesh,BGD,1991,300
Belarus,BLR,1991,NA
Belgium,BEL,1991,20650
Belize,BLZ,1991,2380
Benin,BEN,1991,380
Bolivia,BOL,1991,750
Bosnia and Herzegovina,BIH,1991,NA
Botswana,BWA,1991,2860
Bulgaria,BGR,1991,1620
Burkina Faso,BFA,1991,360
Cambodia,KHM,1991,NA
Cameroon,CMR,1991,870
Canada,CAN,1991,20730
Central African Republic,CAF,1991,460
Chad,TCD,1991,290
Chile,CHL,1991,2490
Colombia,COL,1991,1220
"Congo, Rep.",COG,1991,950
Costa Rica,CRI,1991,2340
Cote d'Ivoire,CIV,1991,740
Croatia,HRV,1991,NA
Cuba,CUB,1991,2340
Cyprus,CYP,1991,9670
Czech Republic,CZE,1991,NA
Denmark,DNK,1991,25720
Dominican Republic,DOM,1991,1020
Ecuador,ECU,1991,1500
"Egypt, Arab Rep.",EGY,1991,730
El Salvador,SLV,1991,940
Estonia,EST,1991,NA
Ethiopia,ETH,1991,250
Finland,FIN,1991,25090
"Gambia, The",GMB,1991,410
Gabon,GAB,1991,5190
Georgia,GEO,1991,NA
Ghana,GHA,1991,420
Greece,GRC,1991,9900
Guatemala,GTM,1991,990
Guinea,GIN,1991,430
Guinea-Bissau,GNB,1991,230
Guyana,GUY,1991,390
Haiti,HTI,1991,NA
Honduras,HND,1991,620
Hungary,HUN,1991,NA
Iceland,ISL,1991,25130
Jamaica,JAM,1991,1770
Jordan,JOR,1991,1160
Kazakhstan,KAZ,1991,NA
Kenya,KEN,1991,350
Kyrgyz Republic,KGZ,1991,NA
Lao PDR,LAO,1991,220
Latvia,LVA,1991,NA
Lebanon,LBN,1991,1780
Lesotho,LSO,1991,570
Liberia,LBR,1991,NA
Libya,LBY,1991,NA
Lithuania,LTU,1991,NA
Luxembourg,LUX,1991,29690
"Macedonia, FYR",MKD,1991,NA
Malawi,MWI,1991,210
Malaysia,MYS,1991,2530
Mali,MLI,1991,290
Malta,MLT,1991,8080
Mauritania,MRT,1991,540
Moldova,MDA,1991,NA
Mongolia,MNG,1991,1200
Montenegro,MNE,1991,NA
Morocco,MAR,1991,1190
Mozambique,MOZ,1991,180
Myanmar,MMR,1991,NA
Namibia,NAM,1991,2170
Nepal,NPL,1991,220
New Zealand,NZL,1991,12160
Nicaragua,NIC,1991,220
Niger,NER,1991,300
Nigeria,NGA,1991,270
Norway,NOR,1991,27830
Pakistan,PAK,1991,410
Panama,PAN,1991,2230
Paraguay,PRY,1991,NA
Peru,PER,1991,1180
Philippines,PHL,1991,720
Poland,POL,1991,NA
Portugal,PRT,1991,8190
Romania,ROM,1991,1440
Rwanda,RWA,1991,330
Senegal,SEN,1991,710
Serbia,SRB,1991,NA
Sierra Leone,SLE,1991,190
Slovak Republic,SVK,1991,NA
Slovenia,SVN,1991,NA
Sri Lanka,LKA,1991,500
South Africa,ZAF,1991,3320
Sudan,SDN,1991,440
Suriname,SUR,1991,1130
Swaziland,SWZ,1991,1290
Sweden,SWE,1991,29110
Tajikistan,TJK,1991,NA
Tanzania,TZA,1991,180
Thailand,THA,1991,1660
Togo,TGO,1991,400
Tunisia,TUN,1991,1480
Turkmenistan,TKM,1991,NA
Uganda,UGA,1991,240
Ukraine,UKR,1991,1520
United Arab Emirates,ARE,1991,NA
Uruguay,URY,1991,3180
Uzbekistan,UZB,1991,NA
"Venezuela, RB",VEN,1991,2590
Vietnam,VNM,1991,110
"Yemen, Rep.",YEM,1991,NA
Zambia,ZMB,1991,400
Zimbabwe,ZWE,1991,850
Argentina,ARG,1992,6300
Australia,AUS,1992,18530
Brazil,BRA,1992,2780
China,CHN,1992,390
France,FRA,1992,24010
Germany,DEU,1992,25850
India,IND,1992,350
Indonesia,IDN,1992,680
Italy,ITA,1992,22890
Japan,JPN,1992,30190
"Korea, Rep.",KOR,1992,8290
Mexico,MEX,1992,3670
Netherlands,NLD,1992,23320
Russian Federation,RUS,1992,3070
Saudi Arabia,SAU,1992,8580
Spain,ESP,1992,15660
Switzerland,CHE,1992,40880
Turkey,TUR,1992,2940
United Kingdom,GBR,1992,19880
United States,USA,1992,25780
Afghanistan,AFG,1992,NA
Algeria,DZA,1992,1870
Albania,ALB,1992,300
Angola,AGO,1992,460
Armenia,ARM,1992,310
Austria,AUT,1992,24430
Azerbaijan,AZE,1992,NA
Bangladesh,BGD,1992,310
Belarus,BLR,1992,1670
Belgium,BEL,1992,23240
Belize,BLZ,1992,2650
Benin,BEN,1992,360
Bolivia,BOL,1992,770
Bosnia and Herzegovina,BIH,1992,NA
Botswana,BWA,1992,3040
Bulgaria,BGR,1992,1430
Burkina Faso,BFA,1992,320
Cambodia,KHM,1992,NA
Cameroon,CMR,1992,870
Canada,CAN,1992,21140
Central African Republic,CAF,1992,460
Chad,TCD,1992,330
Chile,CHL,1992,3020
Colombia,COL,1992,1310
"Congo, Rep.",COG,1992,1050
Costa Rica,CRI,1992,2600
Cote d'Ivoire,CIV,1992,770
Croatia,HRV,1992,NA
Cuba,CUB,1992,2120
Cyprus,CYP,1992,11230
Czech Republic,CZE,1992,3330
Denmark,DNK,1992,28930
Dominican Republic,DOM,1992,1310
Ecuador,ECU,1992,1620
"Egypt, Arab Rep.",EGY,1992,750
El Salvador,SLV,1992,1060
Estonia,EST,1992,NA
Ethiopia,ETH,1992,220
Finland,FIN,1992,24170
"Gambia, The",GMB,1992,550
Gabon,GAB,1992,5140
Georgia,GEO,1992,750
Ghana,GHA,1992,440
Greece,GRC,1992,11220
Guatemala,GTM,1992,1060
Guinea,GIN,1992,460
Guinea-Bissau,GNB,1992,230
Guyana,GUY,1992,430
Haiti,HTI,1992,NA
Honduras,HND,1992,610
Hungary,HUN,1992,NA
Iceland,ISL,1992,26370
Jamaica,JAM,1992,1630
Jordan,JOR,1992,1360
Kazakhstan,KAZ,1992,NA
Kenya,KEN,1992,330
Kyrgyz Republic,KGZ,1992,520
Lao PDR,LAO,1992,250
Latvia,LVA,1992,NA
Lebanon,LBN,1992,1830
Lesotho,LSO,1992,640
Liberia,LBR,1992,NA
Libya,LBY,1992,NA
Lithuania,LTU,1992,NA
Luxembourg,LUX,1992,32920
"Macedonia, FYR",MKD,1992,1660
Malawi,MWI,1992,200
Malaysia,MYS,1992,2850
Mali,MLI,1992,340
Malta,MLT,1992,8870
Mauritania,MRT,1992,610
Moldova,MDA,1992,630
Mongolia,MNG,1992,810
Montenegro,MNE,1992,NA
Morocco,MAR,1992,1220
Mozambique,MOZ,1992,150
Myanmar,MMR,1992,NA
Namibia,NAM,1992,2310
Nepal,NPL,1992,210
New Zealand,NZL,1992,12050
Nicaragua,NIC,1992,240
Niger,NER,1992,290
Nigeria,NGA,1992,270
Norway,NOR,1992,30790
Pakistan,PAK,1992,430
Panama,PAN,1992,2450
Paraguay,PRY,1992,NA
Peru,PER,1992,1390
Philippines,PHL,1992,770
Poland,POL,1992,2070
Portugal,PRT,1992,9870
Romania,ROM,1992,1240
Rwanda,RWA,1992,350
Senegal,SEN,1992,750
Serbia,SRB,1992,NA
Sierra Leone,SLE,1992,140
Slovak Republic,SVK,1992,NA
Slovenia,SVN,1992,NA
Sri Lanka,LKA,1992,560
South Africa,ZAF,1992,3320
Sudan,SDN,1992,340
Suriname,SUR,1992,1020
Swaziland,SWZ,1992,1500
Sweden,SWE,1992,31340
Tajikistan,TJK,1992,340
Tanzania,TZA,1992,180
Thailand,THA,1992,1890
Togo,TGO,1992,410
Tunisia,TUN,1992,1700
Turkmenistan,TKM,1992,NA
Uganda,UGA,1992,190
Ukraine,UKR,1992,1420
United Arab Emirates,ARE,1992,NA
Uruguay,URY,1992,3830
Uzbekistan,UZB,1992,600
"Venezuela, RB",VEN,1992,2760
Vietnam,VNM,1992,130
"Yemen, Rep.",YEM,1992,510
Zambia,ZMB,1992,370
Zimbabwe,ZWE,1992,700
Argentina,ARG,1993,7100
Australia,AUS,1993,18900
Brazil,BRA,1993,2740
China,CHN,1993,420
France,FRA,1993,23760
Germany,DEU,1993,25980
India,IND,1993,330
Indonesia,IDN,1993,810
Italy,ITA,1993,21530
Japan,JPN,1993,33170
"Korea, Rep.",KOR,1993,8980
Mexico,MEX,1993,4420
Netherlands,NLD,1993,23830
Russian Federation,RUS,1993,2900
Saudi Arabia,SAU,1993,8170
Spain,ESP,1993,15090
Switzerland,CHE,1993,40780
Turkey,TUR,1993,3150
United Kingdom,GBR,1993,19790
United States,USA,1993,26480
Afghanistan,AFG,1993,NA
Algeria,DZA,1993,1700
Albania,ALB,1993,320
Angola,AGO,1993,300
Armenia,ARM,1993,330
Austria,AUT,1993,24780
Azerbaijan,AZE,1993,590
Bangladesh,BGD,1993,310
Belarus,BLR,1993,1590
Belgium,BEL,1993,23480
Belize,BLZ,1993,2770
Benin,BEN,1993,380
Bolivia,BOL,1993,790
Bosnia and Herzegovina,BIH,1993,NA
Botswana,BWA,1993,3090
Bulgaria,BGR,1993,1250
Burkina Faso,BFA,1993,280
Cambodia,KHM,1993,NA
Cameroon,CMR,1993,870
Canada,CAN,1993,20990
Central African Republic,CAF,1993,440
Chad,TCD,1993,240
Chile,CHL,1993,3330
Colombia,COL,1993,1430
"Congo, Rep.",COG,1993,790
Costa Rica,CRI,1993,2780
Cote d'Ivoire,CIV,1993,740
Croatia,HRV,1993,NA
Cuba,CUB,1993,1870
Cyprus,CYP,1993,11190
Czech Republic,CZE,1993,3470
Denmark,DNK,1993,28780
Dominican Republic,DOM,1993,1560
Ecuador,ECU,1993,1690
"Egypt, Arab Rep.",EGY,1993,750
El Salvador,SLV,1993,1180
Estonia,EST,1993,NA
Ethiopia,ETH,1993,210
Finland,FIN,1993,20680
"Gambia, The",GMB,1993,750
Gabon,GAB,1993,4450
Georgia,GEO,1993,540
Ghana,GHA,1993,420
Greece,GRC,1993,11120
Guatemala,GTM,1993,1170
Guinea,GIN,1993,470
Guinea-Bissau,GNB,1993,220
Guyana,GUY,1993,500
Haiti,HTI,1993,NA
Honduras,HND,1993,650
Hungary,HUN,1993,3690
Iceland,ISL,1993,25960
Jamaica,JAM,1993,1810
Jordan,JOR,1993,1390
Kazakhstan,KAZ,1993,1430
Kenya,KEN,1993,270
Kyrgyz Republic,KGZ,1993,450
Lao PDR,LAO,1993,280
Latvia,LVA,1993,NA
Lebanon,LBN,1993,2230
Lesotho,LSO,1993,640
Liberia,LBR,1993,NA
Libya,LBY,1993,NA
Lithuania,LTU,1993,NA
Luxembourg,LUX,1993,33820
"Macedonia, FYR",MKD,1993,1390
Malawi,MWI,1993,220
Malaysia,MYS,1993,3200
Mali,MLI,1993,330
Malta,MLT,1993,8720
Mauritania,MRT,1993,640
Moldova,MDA,1993,640
Mongolia,MNG,1993,510
Montenegro,MNE,1993,NA
Morocco,MAR,1993,1170
Mozambique,MOZ,1993,150
Myanmar,MMR,1993,NA
Namibia,NAM,1993,2220
Nepal,NPL,1993,200
New Zealand,NZL,1993,12360
Nicaragua,NIC,1993,290
Niger,NER,1993,240
Nigeria,NGA,1993,190
Norway,NOR,1993,30220
Pakistan,PAK,1993,440
Panama,PAN,1993,2640
Paraguay,PRY,1993,NA
Peru,PER,1993,1520
Philippines,PHL,1993,820
Poland,POL,1993,2450
Portugal,PRT,1993,10100
Romania,ROM,1993,1190
Rwanda,RWA,1993,320
Senegal,SEN,1993,710
Serbia,SRB,1993,NA
Sierra Leone,SLE,1993,170
Slovak Republic,SVK,1993,NA
Slovenia,SVN,1993,NA
Sri Lanka,LKA,1993,610
South Africa,ZAF,1993,3500
Sudan,SDN,1993,300
Suriname,SUR,1993,NA
Swaziland,SWZ,1993,1520
Sweden,SWE,1993,28200
Tajikistan,TJK,1993,290
Tanzania,TZA,1993,170
Thailand,THA,1993,2130
Togo,TGO,1993,330
Tunisia,TUN,1993,1700
Turkmenistan,TKM,1993,800
Uganda,UGA,1993,180
Ukraine,UKR,1993,1230
United Arab Emirates,ARE,1993,NA
Uruguay,URY,1993,4350
Uzbekistan,UZB,1993,590
"Venezuela, RB",VEN,1993,2740
Vietnam,VNM,1993,170
"Yemen, Rep.",YEM,1993,460
Zambia,ZMB,1993,390
Zimbabwe,ZWE,1993,630
Argentina,ARG,1994,7570
Australia,AUS,1994,18870
Brazil,BRA,1994,3000
China,CHN,1994,470
France,FRA,1994,24550
Germany,DEU,1994,27520
India,IND,1994,350
Indonesia,IDN,1994,890
Italy,ITA,1994,20800
Japan,JPN,1994,36590
"Korea, Rep.",KOR,1994,10010
Mexico,MEX,1994,5150
Netherlands,NLD,1994,25150
Russian Federation,RUS,1994,2650
Saudi Arabia,SAU,1994,7770
Spain,ESP,1994,14580
Switzerland,CHE,1994,41860
Turkey,TUR,1994,2680
United Kingdom,GBR,1994,20300
United States,USA,1994,27750
Afghanistan,AFG,1994,NA
Algeria,DZA,1994,1590
Albania,ALB,1994,400
Angola,AGO,1994,190
Armenia,ARM,1994,400
